video_id,title,channel_name,channel_url,video_url,upload_date,duration_seconds,view_count,description_snippet,source_type,source_url
xuIwBoyk_6c,STEM Burnout and the Future of US Scientific Innovation with Dr. John Skrentny,,,https://www.youtube.com/watch?v=xuIwBoyk_6c,,4068.0,307,"The Real Story Behind STEM Education: Insights from Dr. John Skrentny  In this episode of ReSolve Riffs, host Adam Butler dives into the nuances of STEM education with Dr. John Skrentny, a...",channel,https://www.youtube.com/@resolveassetmanagement
x6PPh1zvwjE,Befi is Dead; Long Live Befi! with Shaping Wealth’s Brian Portnoy,,,https://www.youtube.com/watch?v=x6PPh1zvwjE,,4681.0,233,"Journey Towards Behavioral Finance 2.0: Brian Portnoy on The Future of Financial Planning  Join the hosts of ReSolve Riffs as they welcome Brian Portnoy, founder and CEO of Shaping Wealth,...",channel,https://www.youtube.com/@resolveassetmanagement
8Ht47rh8e2A,"Reinventing Money: Jordan MacLeod on Demurrage, Wealth Tax, and the Future Economy",,,https://www.youtube.com/watch?v=8Ht47rh8e2A,,4344.0,222,"Revolutionizing Money: A Conversation with Jordan MacLeod  Join us on Resolve Riffs as we host Jordan MacLeod, author of 'New Currency: How Money Changes the World as We Know It.' Discover...",channel,https://www.youtube.com/@resolveassetmanagement
jb_Jg7OTA64,Dr. Robert Frank on ‘Smart for One But Dumb for All’,,,https://www.youtube.com/watch?v=jb_Jg7OTA64,,5312.0,425,"Understanding Economic Inequality and Positional Goods with Dr. Robert Frank  In this episode of Resolve Riffs, Adam Butler interviews Dr. Robert Frank, Professor Emeritus of Economics at Cornell...",channel,https://www.youtube.com/@resolveassetmanagement
tGCjgDcBH_E,How A.I. is Revolutionizing Learning & Trading with Kris Abdelmessih,,,https://www.youtube.com/watch?v=tGCjgDcBH_E,,3994.0,820,"Unlocking Education and Options Trading with Kris Abdelmessih  In this episode, we delve into the fascinating world of learning efficiency, options trading, and parenting with Kris Abdelmessih....",channel,https://www.youtube.com/@resolveassetmanagement
VrBokm5woMo,"Aligning Spirit, Mind, Body & Money with Justin Castelli",,,https://www.youtube.com/watch?v=VrBokm5woMo,,3929.0,192,"Living Your Authentic Life with Justin Castelli | Aligning Spirit, Mind, Body, and Money  In this episode of Resolve Riffs, we welcome back Justin Castelli to discuss the journey of living...",channel,https://www.youtube.com/@resolveassetmanagement
VTVTwBLsmw8,"Doomberg Riffs: Chips, China & Power Plays: The Big Bets on a Multipolar World",,,https://www.youtube.com/watch?v=VTVTwBLsmw8,,5483.0,35032,"Global Shifts: AI, Geopolitics, and Energy - A Comprehensive Analysis  In this insightful episode we are joined by returning guest Doomberg to explore the rapid advancements in AI, their societal...",channel,https://www.youtube.com/@resolveassetmanagement
9k57dBdRkGw,"The Price of Progress: AGI, Philosophy, and the Future of Humanity with Mike Harris",,,https://www.youtube.com/watch?v=9k57dBdRkGw,,8029.0,913,"Navigating AI, Economics, and Philosophy: Insights with Mike Harris  Join Mike Harris, founder of Price Action Lab, as he takes us through a thought-provoking exploration of economics, robotics,...",channel,https://www.youtube.com/@resolveassetmanagement
vegHavVKzbE,Eric Balchunas on The Hidden Gems of the ETF World You Need to Know!,,,https://www.youtube.com/watch?v=vegHavVKzbE,,3987.0,1295,"Navigating the World of ETFs: Insights with Eric Balchunas  In this episode of the ReSolve Riffs podcast, Eric Balchunas, a senior ETF analyst from Bloomberg, discusses the evolving landscape...",channel,https://www.youtube.com/@resolveassetmanagement
Hz5aneFu14k,Surviving a World on Fire: Lessons from History and the Future with Viktor Shvets,,,https://www.youtube.com/watch?v=Hz5aneFu14k,,7022.0,3883,"Victor Shvets: Navigating Geopolitical Crises and Economic Evolution  Join Victor Shvets, Managing Director and Global Strategist at McQuarrie Capital, in a thought-provoking episode as he...",channel,https://www.youtube.com/@resolveassetmanagement
bdfT7smkdr0,From Bridgewater to Wealthsimple: Institutional Investing Through a Robo Advisor,,,https://www.youtube.com/watch?v=bdfT7smkdr0,,3278.0,579,Navigating Investment Strategies with Ben Reeves - Wealthsimple's Diversification Approach  Join Adam Butler and Rodrigo Gordillo from Resolve Asset Management in an engaging conversation with...,channel,https://www.youtube.com/@resolveassetmanagement
QjnL4heh8uw,Alfonso Peccatiello - Unveiling the Macro Endgame: The Wealth Illusion Paradigm,,,https://www.youtube.com/watch?v=QjnL4heh8uw,,3289.0,15578,"Understanding Macro Trends: The Wealth Illusion Paradigm with MacroAlf  In this episode of Resolve Riffs, we welcome back Alfonso Peccatiello, also known as MacroAlf on Twitter and the publisher...",channel,https://www.youtube.com/@resolveassetmanagement
j2s-7mN12V4,Navigating Market Volatility Mastering Managed Futures and Carry Strategies,,,https://www.youtube.com/watch?v=j2s-7mN12V4,,4931.0,2365,"In this episode, ReSolve team members Adam Butler and Rodrigo Gordillo discuss the concept of market volatility and its implications for investment strategies. They delve into the intricacies...",channel,https://www.youtube.com/@resolveassetmanagement
-5VeN6X2EnE,Building a Franchise Empire: The Story of Supplement King - Roger King,,,https://www.youtube.com/watch?v=-5VeN6X2EnE,,3837.0,479,"The Entrepreneurial Spirit of #SupplementKing: A Journey from One Kiosk to 100 Stores  In this episode of ReSolve Riffs, we dive into the incredible entrepreneurial journey of Roger King, the...",channel,https://www.youtube.com/@resolveassetmanagement
FS3CihzYRHA,Value Investing is BACK - with Tobias Carlisle,,,https://www.youtube.com/watch?v=FS3CihzYRHA,,4394.0,2668,"Mastering the Market: Value Investing & Life Lessons with Toby Carlisle  This script delves into the insights of Toby Carlisle, a profound value investor, on mastering the art of value investing...",channel,https://www.youtube.com/@resolveassetmanagement
80v78VZbNQY,E1: Enter the New World of Return Stacking - Inaugural Episode!,,,https://www.youtube.com/watch?v=80v78VZbNQY,,4368.0,400,"In today’s ReSolve Riffs we’re taking the opportunity to introduce the inaugural episode of a brand new podcast channel called the Get Stacked Investment Podcast. In this series, we dive...",channel,https://www.youtube.com/@resolveassetmanagement
ccFGPwYUbPk,The Hidden Dangers in the Global Economy - Jared Dillian,,,https://www.youtube.com/watch?v=ccFGPwYUbPk,,3600.0,1866,"In this episode, the ReSolve team is joined by Jared Dillian, the editor of The Daily Dirtnap and author of the book No Worries: How to Live a Stress-Free Financial Life. They delve into a...",channel,https://www.youtube.com/@resolveassetmanagement
47eXnY16Ejc,Andy Constan: Are You Ready for Act 3? This is Mission Control: Ready for Takeoff!,,,https://www.youtube.com/watch?v=47eXnY16Ejc,,5174.0,5119,"In this episode we are joined by Andy Constan, CEO of Damped Spring, as he provides insight into the Fed's historic practices and the recent economy's resilience against these measures. This...",channel,https://www.youtube.com/@resolveassetmanagement
xFtTRHnp1tQ,Pension Wars: Why Everything is About to Change and How to Profit-Jeff Weniger,,,https://www.youtube.com/watch?v=xFtTRHnp1tQ,,4517.0,633,"In this episode, the ReSolve team are joined by Jeff Jeff Weniger, Head of Equity Strategy at WisdomTree Asset Management, on the evolving dynamics of global retirement investments, known as...",channel,https://www.youtube.com/@resolveassetmanagement
xT_M0eTqRGk,Jason Buck: Investing Russian Roulette - An Ergodicity Masterclass,,,https://www.youtube.com/watch?v=xT_M0eTqRGk,,5562.0,1339,"In this episode, the ReSolve team is joined by @JasonBuck, co-founder and CIO of  @MutinyFund, to delve into a range of topics, from the concept of ergodicity, portfolio construction, and the...",channel,https://www.youtube.com/@resolveassetmanagement
sZLJERyeyfg,The Dangerous Game of Modern Economic Warfare with Doomberg,,,https://www.youtube.com/watch?v=sZLJERyeyfg,,4234.0,63495,"The team riffs with Doomberg, a renowned energy analyst, to discuss a range of issues from the global energy landscape to geopolitical tensions and the changing nature of warfare. The conversation...",channel,https://www.youtube.com/@resolveassetmanagement
Efw_rXeZTOI,Unveiling the Future of Active Management and ETFs - Jack Shannon,,,https://www.youtube.com/watch?v=Efw_rXeZTOI,,4026.0,461,"In this episode, we are joined by Jack Shannon, Senior Analyst at Morningstar, to discuss the dynamics of active equity management, portfolio construction, and the importance of downside protection...",channel,https://www.youtube.com/@resolveassetmanagement
Lqj1al5klP8,ReSolve's Trend Replication  Explained by CIO Adam Butler,,,https://www.youtube.com/watch?v=Lqj1al5klP8,,924.0,611,The video discusses ReSolve's approach to replicating a managed futures trend strategy using both top-down and bottom-up approaches. It explores the advantages and drawbacks of each method...,channel,https://www.youtube.com/@resolveassetmanagement
IkAumAb-mTI,BTC ETF Impacts and What’s Next with 3iQ Founder Fred Pye,,,https://www.youtube.com/watch?v=IkAumAb-mTI,,3678.0,406,"#Cryptocurrency and #Blockchain: A Discussion with Fred Pye, Founder of 3iQ Digital Assets  In this informative discussion, Fred Pye, the founder of 3iQ Digital Assets, provides valuable insights...",channel,https://www.youtube.com/@resolveassetmanagement
L_MfAQyIhU0,ReSolve Crew: Mastering Investment Strategies in an Age of Inflation Volatility,,,https://www.youtube.com/watch?v=L_MfAQyIhU0,,4740.0,676,"Decoding #FinancialMarkets: #Trends, #Volatility, and Strategies In this episode, Mike Philbrick, Rodrigo Gordillo, and Adam Butler of ReSolve Global* dive deep into the intricacies of #monetarypol...",channel,https://www.youtube.com/@resolveassetmanagement
5RUE5jRFCOk,Explained! Systematic Options Strategies with David Sun - David Sun,,,https://www.youtube.com/watch?v=5RUE5jRFCOk,,3726.0,3539,"Maximizing Returns and Minimizing Volatility: Exploring Option Trading Strategies With David Sun  In this comprehensive episode, host Adam Butler of #ResolveRiffs talks with David Sun, a seasoned...",channel,https://www.youtube.com/@resolveassetmanagement
JLCKBeZewL8,Hedge Fund Sorcerer Schindler Shares Secrets from his Spellbook,,,https://www.youtube.com/watch?v=JLCKBeZewL8,,6190.0,869,"A Deep Dive into #PortfolioBuilding, #RiskManagement and #markettrends   Join Chris Schindler, a seasoned quantitative hedge fund manager, as he delves into the intricacies of portfolio constructio...",channel,https://www.youtube.com/@resolveassetmanagement
qDi-wyLt9zE,"A Massively, Massively, Massively Overvalued Market-Julian Brigden",,,https://www.youtube.com/watch?v=qDi-wyLt9zE,,4011.0,11666,"Macro Market Insights with Julian Brigden: Inflation, Interest Rates, and Global Markets  In this enlightening conversation, Julian Brigden, Co-founder of MI2 Partners, shares his perspectives...",channel,https://www.youtube.com/@resolveassetmanagement
VtGzhxMwOaM,Inflation is Dead - Long Live Inflation! How YOU Can Profit NOW - Jim Bianco,,,https://www.youtube.com/watch?v=VtGzhxMwOaM,,4494.0,723,"Inflation, Interest Rates and Macro Considerations: A Conversation with Jim Bianco  In this episode of Resolve Riffs, we welcome very special guest, Mr. Jim Bianco, founder of Bianco Research...",channel,https://www.youtube.com/@resolveassetmanagement
t9L78EtDejw,Decoding the Evolution of Managed Futures Hedge Funds - Chris Kennedy,,,https://www.youtube.com/watch?v=t9L78EtDejw,,3847.0,751,"An Insightful Conversation with Chris Kennedy on Managed Futures and Investment Strategies  In this informative episode, we dive deep into a conversation with Chris Kennedy from Bridge Alternatives...",channel,https://www.youtube.com/@resolveassetmanagement
PC1r1W4o0CM,Inside the Vault (Literally!): Mining the Wisdom of Gold - Mark Yaxley,,,https://www.youtube.com/watch?v=PC1r1W4o0CM,,3083.0,516,Inside the Vault: #Gold as a Wealth Preservation Strategy with SWP Cayman Islands  Join the ReSolve crew on an exciting tour inside the Strategic Wealth Preservation Vault in the Cayman Islands....,channel,https://www.youtube.com/@resolveassetmanagement
g1Glka-JbUc,Unlocking the Secrets of Systematic Investing: Maximizing Your Wealth-Meb Faber,,,https://www.youtube.com/watch?v=g1Glka-JbUc,,4488.0,1862,"In-Depth Investment Strategies: Exploring Market Trends, Systematics, and Fixed Income with Meb Faber This compilation of discussions features an enlightening session with Meb Faber, CIO of...",channel,https://www.youtube.com/@resolveassetmanagement
Ma8T5mbBZDE,The Art of Wealth Creation: Insider Tips from a Veteran Portfolio Manager - Chris Schindler,,,https://www.youtube.com/watch?v=Ma8T5mbBZDE,,4457.0,1955,"Investment Mastery: Risk Parity, Portfolio Construction, and Systematic Investment Strategies for the everyday investor.   In this video, Rodrigo Gordillo, President & Portfolio Manager of...",channel,https://www.youtube.com/@resolveassetmanagement
JqDZYXduvaw,Alfonso Peccatiello: Economic Uncertainty Ahead: Fix Your 60/40 Strategy NOW,,,https://www.youtube.com/watch?v=JqDZYXduvaw,,5885.0,7107,"This week's Riffs we talk with Alfonso Piccatiello the Founder & CEO of The Macro Compass (https://themacrocompass.substack.com), and the former Head of Investments for a large European bank....",channel,https://www.youtube.com/@resolveassetmanagement
t02D-DyzJCQ,Secrets of Investment Success: Lessons from 5 Decades of Quant Macro,,,https://www.youtube.com/watch?v=t02D-DyzJCQ,,4201.0,686,"In this episode we speak with Joe Kelly from Campbell & Company about quantitative investing and managed futures. We discuss Joe's background coming from the derivatives trading world in Chicago,...",channel,https://www.youtube.com/@resolveassetmanagement
mMwhRn_NuA0,Unlocking An All Terrain Portfolio Using a Futures Yield (Carry) Strategy!,,,https://www.youtube.com/watch?v=mMwhRn_NuA0,,190.0,1537,"In this video, Adam Butler, CIO of ReSolve Global*, explains how we can stabilize and enhance the value of Ray Dalio's/Bridgewater's All Weather Portfolio (also known as Risk Parity) by adding...",channel,https://www.youtube.com/@resolveassetmanagement
yzYN5S4FAJw,Return Stacked™ Bonds & Managed Futures ETF,,,https://www.youtube.com/watch?v=yzYN5S4FAJw,,3799.0,2343,"In this episode, Corey Hoffstein, CIO of Newfound Research, Rodrigo Gordillo, President of ReSolve Global* and Adam Butler, CIO of ReSolve Global, delve into the concept of return stacking...",channel,https://www.youtube.com/@resolveassetmanagement
fBx8rcPcP5A,Rodrigo Gordillo: Timeless Investment Wisdom #ReSolveRiffs #Shorts,,,https://www.youtube.com/watch?v=fBx8rcPcP5A,,61.0,135,"Taken from ""ReSolve Riffs on Timeless Investment Wisdom and 2022"" https://youtube.com/live/daHLqzYQPew  ReSolve Masterclass podcast series https://investresolve.com/series/masterclass",channel,https://www.youtube.com/@resolveassetmanagement
iNtnQASHn6g,Alonso Gonzalez on the Abundance – Unlocking Humanity’s Unlimited Energy Potential,,,https://www.youtube.com/watch?v=iNtnQASHn6g,,10459.0,376,"Adam and Rodrigo had the opportunity to chat with engineer and business owner Alonso Gonzalez about his upcoming book, and in particular his research on the transition from a dirty, inefficient...",channel,https://www.youtube.com/@resolveassetmanagement
L914_YiCI_A,GestaltU with Alfonso Peccatiello on the Timing and Magnitude of Recession,,,https://www.youtube.com/watch?v=L914_YiCI_A,,3292.0,1307,"Alfonso – also known as MacroAlf – joined Adam and Mike to discuss his most recent report entitled “Yes, But When Recession?” Our conversation covered: - Alf’s experience managing...",channel,https://www.youtube.com/@resolveassetmanagement
6sWHnBhjnss,Podcast: GestaltU with Claudia Sahm on Macroeconomics for Individuals and Families,,,https://www.youtube.com/watch?v=6sWHnBhjnss,,5686.0,782,"Today's guest is Claudia Sahm, who is the founder of Stay-At-Home Macro Consulting. She also writes a Substack of the same name, stayathomemacro.substack.com. She is a former Federal Reserve...",channel,https://www.youtube.com/@resolveassetmanagement
4zRLkWJVqXY,"GestaltU with Logan Mohtashani on the ""Savagely Unhealthy Housing Market""",,,https://www.youtube.com/watch?v=4zRLkWJVqXY,,4185.0,689,"Logan is one of the foremost experts on the state and health of the U.S. housing market. In his capacity as Lead Analyst for HousingWire, he invokes a comprehensive data-driven framework for...",channel,https://www.youtube.com/@resolveassetmanagement
tQOYNiUsM7E,"GestaltU Podcast with Jason Josephiac on Portable Alpha, Risk Mitigation and the Future of Investing",,,https://www.youtube.com/watch?v=tQOYNiUsM7E,,6827.0,1390,This week Adam and Rodrigo of ReSolve Global* had the pleasure of speaking with Jason Josephiac of Meketa Investment Group. Our conversation spanned topics including: • His background in...,channel,https://www.youtube.com/@resolveassetmanagement
vD1Tbj48YzY,"Antti Ilmanen on his new book ""Investing Amid Low Expected Returns""",,,https://www.youtube.com/watch?v=vD1Tbj48YzY,,6116.0,5357,"Dr. Antti Ilmanen, Principal and Global Co-head of the Portfolio Solutions Group at AQR Capital Management joins ReSolve Global CIO Adam Butler to discuss the core themes from Antti's new book,...",channel,https://www.youtube.com/@resolveassetmanagement
rcAOqLQHizA,"Ben Hunt: COVID 19 - Science, Politics, Liberty and the Long Grind",,,https://www.youtube.com/watch?v=rcAOqLQHizA,,5702.0,506,"This episode features Ben Hunt, founder of Second Foundation Partners, which hosts the Epsilon Theory content portal.   I reached out to Ben because I'd been starting to feel myself shifting...",channel,https://www.youtube.com/@resolveassetmanagement
etZ6VsxdXXY,ReSolve Riffs with Jack Forehand on Excess Returns and a Factor Renaissance,,,https://www.youtube.com/watch?v=etZ6VsxdXXY,,5395.0,791,"ReSolve Riffs with Jack Forehand on Excess Returns and a Factor Renaissance Jack Forehand is co-founder, partner and CIO at Validea Capital, and is also the co-host of the popular Excess Returns...",channel,https://www.youtube.com/@resolveassetmanagement
aHnOrrYSkZw,Fred Pye on the Fight to Bring Cryptoassets to the Masses,,,https://www.youtube.com/watch?v=aHnOrrYSkZw,,4261.0,411,"#Crypto #cryptoassets #bitcoin #cryptocurrency #digitalrenaissance #blockchain #Cryptoinvesting #IQPoints #ethereum   For this podcast we had the pleasure of being joined by Fred Pye, Chairman...",channel,https://www.youtube.com/@resolveassetmanagement
Nr4i1gipgBo,"GestaltU on Crypto, From its History to the Future, with David Fauchier",,,https://www.youtube.com/watch?v=Nr4i1gipgBo,,7015.0,403,#Crypto #cryptoassets #bitcoin #cryptocurrency #digitalrenaissance #blockchain #Cryptoinvesting #IQPoints #ethereum #NickelDigital  This is GestaltU from ReSolve Asset Management where we debate...,channel,https://www.youtube.com/@resolveassetmanagement
LOD48gwcKDk,"Raoul Pal: Crypto-Assets, the India Stack, and the Coming Digital Renaissance",,,https://www.youtube.com/watch?v=LOD48gwcKDk,,3909.0,8593,"#Crypto #cryptoassets #bitcoin #cryptocurrency #IndiaStack #digitalrenaissance #blockchain   Interest in crypto assets continues to accelerate, attracting investors from all walks of life and...",channel,https://www.youtube.com/@resolveassetmanagement
t7G0I5a2p7k,Black Swans and Gray Rhinos with Michele Wucker,,,https://www.youtube.com/watch?v=t7G0I5a2p7k,,4118.0,502,"In this episode, we are joined by Michele Wucker, author of the international bestseller “The Gray Rhino” and the new book “You Are What You Risk”. She coined the term “gray rhino”...",channel,https://www.youtube.com/@resolveassetmanagement
YiRcIsi7EDo,Episode 8: Extracting Benefits From Anomalies,,,https://www.youtube.com/watch?v=YiRcIsi7EDo,,1613.0,385,"How can we move from Factor Beta to Alpha?   We discuss:    -Swensen, Yale and aligning incentives    - The cycles of factor investing    - Machine learning, the Bias/Variance trade off and...",channel,https://www.youtube.com/@resolveassetmanagement
IrMxv1qsP6Q,Episode 7: Adding More Bets,,,https://www.youtube.com/watch?v=IrMxv1qsP6Q,,1405.0,371,"What additional Sleeves can we add to maximize diversity?  We discuss:    - Style premia, factors, smart beta – the benefits and risks    - Efficient negative Sharpe ratios    - Redemptions...",channel,https://www.youtube.com/@resolveassetmanagement
xsZl8ofjfd0,Episode 10: Where the Rubber Meets the Road,,,https://www.youtube.com/watch?v=xsZl8ofjfd0,,1113.0,272,How we can prepare for every investment scenario. We discuss:    - Risk Parity and Futures Markets    - Leverage and Value Diversification    - Outsourcing Expertise    - Integrating Asset...,channel,https://www.youtube.com/@resolveassetmanagement
WQywGaP3wYw,Episode 9: Liquidity Crashes,,,https://www.youtube.com/watch?v=WQywGaP3wYw,,1253.0,330,"How can we manage for scenarios when Liquidity evaporates?  We discuss:    - The mechanics of a Liquidity Shock    - The Fed and the Long Volatility Gap    - Diversification, Tail Hedge Protection...",channel,https://www.youtube.com/@resolveassetmanagement
QQjh8pbXahU,Episode 6: Sticking Points,,,https://www.youtube.com/watch?v=QQjh8pbXahU,,1154.0,273,"Traditional yields are low, so how do we meet our funding obligations?   We discuss:    - Rebalancing highly diversified portfolios to generate 3%-5% in excess returns    - The Diversification...",channel,https://www.youtube.com/@resolveassetmanagement
SZX5cQXuQvI,Episode 2: Decision Making,,,https://www.youtube.com/watch?v=SZX5cQXuQvI,,1586.0,732,Philip Tetlock’s research on the qualities of Super-forecasters explains why forecasting is hard and how diverse models and systematic thinking can help close the gap.  We discuss:    - Improving...,channel,https://www.youtube.com/@resolveassetmanagement
lxdG_yjx5Bo,Episode 1: Stewarding Long-Lived Wealth,,,https://www.youtube.com/watch?v=lxdG_yjx5Bo,,1185.0,1602,"Anyone who is responsible for stewarding wealth, from a high net worth person, to a family office, to an investment firm to a pension plan.   We discuss:    - Long term preservation of wealth...",channel,https://www.youtube.com/@resolveassetmanagement
rO84HHV_V2U,Episode 5: The Rebalancing Premium,,,https://www.youtube.com/watch?v=rO84HHV_V2U,,1354.0,564,"Traditional yields are low, so how do we meet our funding obligations?  We discuss:    - Rebalancing highly diversified portfolios to generate 3%-5% in excess returns    - The Diversification...",channel,https://www.youtube.com/@resolveassetmanagement
26KUFSkPwOE,Episode 4: Balance,,,https://www.youtube.com/watch?v=26KUFSkPwOE,,1355.0,365,Diversity of investments only produces “diversification” if asset classes are held in proper balance.  We discuss:    - The 60/40 portfolio and why it’s not diversified or risk-balanced...,channel,https://www.youtube.com/@resolveassetmanagement
SUrVYNbQpz4,Episode 3: Preparation Before Prediction,,,https://www.youtube.com/watch?v=SUrVYNbQpz4,,988.0,419,Investors are often prone to “home-country” equity bias and other heuristics that leave them under-exposed to the world’s many diverse opportunities  We discuss:    - The importance of...,channel,https://www.youtube.com/@resolveassetmanagement
sjKU1ofV1nA,Mike Green: The Fourth Turning and Reimagining the American Dream,,,https://www.youtube.com/watch?v=sjKU1ofV1nA,,6848.0,13898,"“I think there are a lot of people who feel a genuine frustration at how the system has behaved, and more importantly about how there has been this dynamic of privatized gains and socialised...",channel,https://www.youtube.com/@resolveassetmanagement
LSyBJQNA5FU,Razvan Remsing: Inside the Black Box at Aspect Capital,,,https://www.youtube.com/watch?v=LSyBJQNA5FU,,4292.0,600,"Today’s conversation is with Razvan Remsing, Director of Investment Solutions at Aspect Capital. Aspect is a multi-billion dollar London based systematic investment manager founded by one...",channel,https://www.youtube.com/@resolveassetmanagement
G9bH70Co364,Alexander Mende: Risk Managing the Risk Managers,,,https://www.youtube.com/watch?v=G9bH70Co364,,3394.0,370,"Today’s conversation is with Alexander Mende, Senior Investment Analyst and Head of Investment Research at RPM Risk and Portfolio Management in Stockholm, Sweden. RPM is an alternative investment...",channel,https://www.youtube.com/@resolveassetmanagement
GO8bvCJNxYE,Are We Living in a Post-Factor World?,,,https://www.youtube.com/watch?v=GO8bvCJNxYE,,636.0,1087,"What if the very qualities that make factor investing so compelling are ultimately responsible for driving “smart beta” premia to extinction?  In this short video ReSolve’s CIO, Adam...",channel,https://www.youtube.com/@resolveassetmanagement
eC2CBUuMADM,Marat Molyboga: The Trend is Your Friend,,,https://www.youtube.com/watch?v=eC2CBUuMADM,,4954.0,874,"Today’s conversation is with Marat Molyboga, Chief Risk Officer and Director of Research at Efficient Capital Management. Marat is a soviet trained mathematician who achieved his Masters...",channel,https://www.youtube.com/@resolveassetmanagement
SvS4trWyORo,David Berns: Modern Asset Allocation for Wealth Management,,,https://www.youtube.com/watch?v=SvS4trWyORo,,3495.0,1087,"Today’s conversation is with David Berns, an emerging thought leader in asset allocation and behavioral finance, who is pushing the boundaries on how to best measure real-world behavioral...",channel,https://www.youtube.com/@resolveassetmanagement
fx1gzugLh6c,Corey Hoffstein: Liquidity Cascades,,,https://www.youtube.com/watch?v=fx1gzugLh6c,,5306.0,2574,"#mentalhealth #mensmentalhealth #mentalhealthsupport  Many traditional value or factor-based investors have been scratching their heads for the past few years, wondering whether a shift in...",channel,https://www.youtube.com/@resolveassetmanagement
jdh8ab5novA,Brian Portnoy - Underwriting Well Being,,,https://www.youtube.com/watch?v=jdh8ab5novA,,3837.0,420,"Brian is the founder of Shaping Wealth and the author of two books, The Investor's Paradox and The Geometry of Wealth. We spoke about the connections between wealth and happiness, and the myriad...",channel,https://www.youtube.com/@resolveassetmanagement
d5J69890YQI,Lars Kestner: The Intrepid Quant,,,https://www.youtube.com/watch?v=d5J69890YQI,,3850.0,634,"Today we interview Lars Kestner, a Managing Director at a European investment bank. Over his 20+ year career on Wall Street, he has led teams that have managed derivative risk across a vast...",channel,https://www.youtube.com/@resolveassetmanagement
D-89JxccJKc,A hedge fund manager and a sports bettor walk into a bar…. When Sports Betting comes to Wall Street,,,https://www.youtube.com/watch?v=D-89JxccJKc,,4513.0,850,With the popularity of sports betting personalities entering the investing world we thought it would be timely to bring an expert sports handicapper to discuss the similarities and differences...,channel,https://www.youtube.com/@resolveassetmanagement
QZL9CeLeCaU,Breaking the Market (EP.23),,,https://www.youtube.com/watch?v=QZL9CeLeCaU,,4692.0,1280,"Today’s guest produces the Breakingthemarket blog, which exploded onto the scene in spring of last year, spewing shrapnel at traditional beliefs about investment objectives and portfolio...",channel,https://www.youtube.com/@resolveassetmanagement
hq-2XVzjDjI,Andrew Miller: Renaissance Advisor (EP.22),,,https://www.youtube.com/watch?v=hq-2XVzjDjI,,4253.0,254,"This week we interview Andrew Miller, CIO of Miller Financial Management. Andrew’s passion is at the intersection of investment management and financial planning, and he has extremely novel...",channel,https://www.youtube.com/@resolveassetmanagement
RhtKQKK5EkE,Cat of Nine Tails: How Mutiny Fund Harnesses Ensembles to Hedge Many Tails at Once (EP.19),,,https://www.youtube.com/watch?v=RhtKQKK5EkE,,3191.0,1178,For the transcript of this episode visit: https://investresolve.com/podcasts/cat-of-nine-tails-how-mutiny-fund-harnesses-ensembles-to-hedge-many-tails-at-once  Jason Buck is a founding partner...,channel,https://www.youtube.com/@resolveassetmanagement
SFPhwe6vmQc,Risk Parity Is the Answer: What Was the Question? (EP.18),,,https://www.youtube.com/watch?v=SFPhwe6vmQc,,6194.0,789,For the transcript visit: https://investresolve.com/podcasts/risk-parity-is-the-answer-what-was-the-question/   Adam and Pierre focus their discussion on diversification as a combination of...,channel,https://www.youtube.com/@resolveassetmanagement
6SVEaK7eDNk,Investing in the Upside Down: Logica’s Michael Green Describes Why Passive Flows Corrupt... (EP.16),,,https://www.youtube.com/watch?v=6SVEaK7eDNk,,5475.0,15150,"Investing in the Upside Down: Logica’s Michael Green Describes Why Passive Flows Corrupt Market Structure and How to Profit - (EP.16)  In this wide-ranging discussion, Logica's Mike Green...",channel,https://www.youtube.com/@resolveassetmanagement
vSeSK-RcMEM,It Ain't what you don't know that gets you into trouble...,,,https://www.youtube.com/watch?v=vSeSK-RcMEM,,255.0,300,For our latest research insights and exclusive content visit our website!  Blog Articles: https://investresolve.com/blog/ Featured Research Papers: https://investresolve.com/research/ Webinars:...,channel,https://www.youtube.com/@resolveassetmanagement
eqw0dybVJbM,"The Pandemic Portfolio - Risk Parity, Convexity, and Multi-Asset Factors in Extreme Markets (EP.13)",,,https://www.youtube.com/watch?v=eqw0dybVJbM,,3952.0,394,"How long will the recession last? How deep will it be? What are the long-term implications for the economy, markets, and society? The global pandemic has ushered in a period of extreme uncertainty...",channel,https://www.youtube.com/@resolveassetmanagement
3N-aOHlv6qQ,Ben Hunt on Gestalt University - The Narrative Machine (EP.12),,,https://www.youtube.com/watch?v=3N-aOHlv6qQ,,5966.0,316,PSA: For those suffering from “Corona exhaustion” we want to make clear that this interview is a Corona free zone! As knowledgeable as Ben is on the topic we were lucky enough to get him...,channel,https://www.youtube.com/@resolveassetmanagement
SuP1QmJc8Jg,Corey Hoffstein- Strategy Construction: Why Simple is Fragile (EP.11),,,https://www.youtube.com/watch?v=SuP1QmJc8Jg,,3611.0,329,"For the transcript of the episode, visit us at:  https://investresolve.com/podcasts/corey-hoffstein-strategy-construction-why-simple-is-fragile/ https://investresolve.com/podcasts/  This episode...",channel,https://www.youtube.com/@resolveassetmanagement
